,SO2(001):,NO(007):,NO2(008):,O3(014):,VEL(081):,DIR(082):,TEM(083):,HUM(086):,PRE(087):,RAD(088):,LLU(089):,PM10(010):,date,estacion
1094,+00001.73,+00000.38,+00000.99,+00060.78,+00002.91,+00242.10,+00019.20,+00074.00,+00924.00,+00594.45,+00000.00,+00161.05,31-10-2024 12:30 ,12
1095,+00001.91,+00000.44,+00000.83,+00064.51,+00002.14,+00189.44,+00019.50,+00074.00,+00924.00,+00607.17,+00000.00,+00161.05,31-10-2024 12:40 ,12
1096,+00001.81,+00000.41,+00000.77,+00064.12,+00003.54,+00217.52,+00019.50,+00071.00,+00924.00,+00489.77,+00000.00,+00161.06,31-10-2024 12:50 ,12
1097,+00001.82,+00000.36,+00000.91,+00065.44,+00004.55,+00226.46,+00018.70,+00072.00,+00924.00,+00380.61,+00000.00,+00161.07,31-10-2024 13:00 ,12
1098,+00001.68,+00000.32,+00000.84,+00066.36,+00003.37,+00220.32,+00019.00,+00074.00,+00924.00,+00414.58,+00000.00,+00118.61,31-10-2024 13:10 ,12
1099,+00001.46,+00000.31,+00000.78,+00066.92,+00004.48,+00203.60,+00019.20,+00070.00,+00924.00,+00567.80,+00000.00,+00116.49,31-10-2024 13:20 ,12
1100,+00001.52,+00000.32,+00000.64,+00072.76,+00004.68,+00229.84,+00018.90,+00067.00,+00924.00,+00321.53,+00000.00,+00116.49,31-10-2024 13:30 ,12
1101,+00001.31,+00000.37,+00000.52,+00072.42,+00004.94,+00229.02,+00019.20,+00067.00,+00923.99,+00500.93,+00000.00,+00116.49,31-10-2024 13:40 ,12
1102,+00001.25,+00000.39,+00000.59,+00074.61,+00004.44,+00238.36,+00019.00,+00066.00,+00924.00,+00381.81,+00000.00,+00116.49,31-10-2024 13:50 ,12
1103,+00001.42,+00000.38,+00000.55,+00075.78,+00005.19,+00238.93,+00019.10,+00065.00,+00924.00,+00272.53,+00000.00,+00116.49,31-10-2024 14:00 ,12
1104,,,,,,,,,,,,,,12
